STT,product_name,price,username,rating,comment,url
1606,"Giày búp bê giày công sở nhựa dẻo đi mưa chống nước , chống trơn trượt size 36 đến 40 (form nhỏ đặt tăng 1 size)",50.000 ₫,Dinh D.Chứng nhận đã mua hàng,5.0,"Đế giày linh hoạt và thoải mái, Chống nước và chống trượt, giay dep.shop giao dung sz.rat dep.cam on shop ",https://www.lazada.vn/products/giay-bup-be-giay-cong-so-nhua-deo-di-mua-chong-nuoc-chong-tron-truot-size-36-den-40-form-nho-dat-tang-1-size-i1322303357.html
1607,"Giày búp bê giày công sở nhựa dẻo đi mưa chống nước , chống trơn trượt size 36 đến 40 (form nhỏ đặt tăng 1 size)",50.000 ₫,Đặng C.Chứng nhận đã mua hàng,5.0,"giày mềm đẹp, đúng size ",https://www.lazada.vn/products/giay-bup-be-giay-cong-so-nhua-deo-di-mua-chong-nuoc-chong-tron-truot-size-36-den-40-form-nho-dat-tang-1-size-i1322303357.html
1608,"Giày búp bê giày công sở nhựa dẻo đi mưa chống nước , chống trơn trượt size 36 đến 40 (form nhỏ đặt tăng 1 size)",50.000 ₫,Nguyễn T.Chứng nhận đã mua hàng,5.0,cho shop 5 sao sp quá tốt màu sắc hài hòa chất liệu mềm mại! ,https://www.lazada.vn/products/giay-bup-be-giay-cong-so-nhua-deo-di-mua-chong-nuoc-chong-tron-truot-size-36-den-40-form-nho-dat-tang-1-size-i1322303357.html
1609,"Giày búp bê giày công sở nhựa dẻo đi mưa chống nước , chống trơn trượt size 36 đến 40 (form nhỏ đặt tăng 1 size)",50.000 ₫,Nguyễn T.Chứng nhận đã mua hàng,5.0,Cho shop 5 sao nha.giày quá êm sp quá tốt.màu sắc đẹp chất liệu mềm mại...ưng ý quá chừng luôn nha! ,https://www.lazada.vn/products/giay-bup-be-giay-cong-so-nhua-deo-di-mua-chong-nuoc-chong-tron-truot-size-36-den-40-form-nho-dat-tang-1-size-i1322303357.html
1610,"Giày búp bê giày công sở nhựa dẻo đi mưa chống nước , chống trơn trượt size 36 đến 40 (form nhỏ đặt tăng 1 size)",50.000 ₫,Nguyễn T.Chứng nhận đã mua hàng,5.0,Giày quá êm chân chất liệu mềm.màu sắc hài hòa.cho shop 5 sao nha ,https://www.lazada.vn/products/giay-bup-be-giay-cong-so-nhua-deo-di-mua-chong-nuoc-chong-tron-truot-size-36-den-40-form-nho-dat-tang-1-size-i1322303357.html
1611,"Giày búp bê giày công sở nhựa dẻo đi mưa chống nước , chống trơn trượt size 36 đến 40 (form nhỏ đặt tăng 1 size)",50.000 ₫,Nguyễn T.Chứng nhận đã mua hàng,5.0,Cho shop 5 sao vì giao hàng nhanh.giày mềm nhựa dẻo mang quá êm chân.màu sắc hài hòa nhìn ko bt nhựa nha!vừa ý lắm luôn! ,https://www.lazada.vn/products/giay-bup-be-giay-cong-so-nhua-deo-di-mua-chong-nuoc-chong-tron-truot-size-36-den-40-form-nho-dat-tang-1-size-i1322303357.html
1612,"Giày búp bê giày công sở nhựa dẻo đi mưa chống nước , chống trơn trượt size 36 đến 40 (form nhỏ đặt tăng 1 size)",50.000 ₫,3***0Chứng nhận đã mua hàng,5.0,giày đẹp mang vừa chất liệu tốt cho shop 5 sao,https://www.lazada.vn/products/giay-bup-be-giay-cong-so-nhua-deo-di-mua-chong-nuoc-chong-tron-truot-size-36-den-40-form-nho-dat-tang-1-size-i1322303357.html
1613,"Giày búp bê giày công sở nhựa dẻo đi mưa chống nước , chống trơn trượt size 36 đến 40 (form nhỏ đặt tăng 1 size)",50.000 ₫,9***4Chứng nhận đã mua hàng,5.0,"Giày mang êm, dễ chịu",https://www.lazada.vn/products/giay-bup-be-giay-cong-so-nhua-deo-di-mua-chong-nuoc-chong-tron-truot-size-36-den-40-form-nho-dat-tang-1-size-i1322303357.html
1614,"Giày búp bê giày công sở nhựa dẻo đi mưa chống nước , chống trơn trượt size 36 đến 40 (form nhỏ đặt tăng 1 size)",50.000 ₫,0***4Chứng nhận đã mua hàng,5.0,giày đẹp ko nghỉ rẻ mà lại đc đôi giày ưng ý ,https://www.lazada.vn/products/giay-bup-be-giay-cong-so-nhua-deo-di-mua-chong-nuoc-chong-tron-truot-size-36-den-40-form-nho-dat-tang-1-size-i1322303357.html
1615,"Giày búp bê giày công sở nhựa dẻo đi mưa chống nước , chống trơn trượt size 36 đến 40 (form nhỏ đặt tăng 1 size)",50.000 ₫,0***4Chứng nhận đã mua hàng,5.0,hàng đẹp mang êm chân rất hài long,https://www.lazada.vn/products/giay-bup-be-giay-cong-so-nhua-deo-di-mua-chong-nuoc-chong-tron-truot-size-36-den-40-form-nho-dat-tang-1-size-i1322303357.html
1616,"Giày búp bê giày công sở nhựa dẻo đi mưa chống nước , chống trơn trượt size 36 đến 40 (form nhỏ đặt tăng 1 size)",50.000 ₫,thủy T.Chứng nhận đã mua hàng,5.0,"Chất liệu:  Chất liệu nhựa bền, 
 Kích cỡ:  Có nhiều lựa chọn về kích thước, 
 Màu sắc:  đen
 Kiểu dáng:  Thoải mái khi mang cả ngày, 
 Sự thoải mái:  Chống nước và chống trơn trượt,  ",https://www.lazada.vn/products/giay-bup-be-giay-cong-so-nhua-deo-di-mua-chong-nuoc-chong-tron-truot-size-36-den-40-form-nho-dat-tang-1-size-i1322303357.html
1617,"Giày búp bê giày công sở nhựa dẻo đi mưa chống nước , chống trơn trượt size 36 đến 40 (form nhỏ đặt tăng 1 size)",50.000 ₫,0***5Chứng nhận đã mua hàng,5.0,"Sản phẩm như hình,shop giao hàng nhanh shipper thân thiện vui vẻ  ",https://www.lazada.vn/products/giay-bup-be-giay-cong-so-nhua-deo-di-mua-chong-nuoc-chong-tron-truot-size-36-den-40-form-nho-dat-tang-1-size-i1322303357.html
1618,"Giày búp bê giày công sở nhựa dẻo đi mưa chống nước , chống trơn trượt size 36 đến 40 (form nhỏ đặt tăng 1 size)",50.000 ₫,3***4Chứng nhận đã mua hàng,5.0,"giầy búp bê bằng nhựa  dẻo rất đẹp,  nhìn kỹ mới biết bằng nhựa  ,gao hàng nhanh. ",https://www.lazada.vn/products/giay-bup-be-giay-cong-so-nhua-deo-di-mua-chong-nuoc-chong-tron-truot-size-36-den-40-form-nho-dat-tang-1-size-i1322303357.html
1619,"Giày búp bê giày công sở nhựa dẻo đi mưa chống nước , chống trơn trượt size 36 đến 40 (form nhỏ đặt tăng 1 size)",50.000 ₫,Nguyễn T.Chứng nhận đã mua hàng,5.0,mình thích sp của shop cho shop 5☆ nha.giày êm lại rẻ mn nhớ mua nha ,https://www.lazada.vn/products/giay-bup-be-giay-cong-so-nhua-deo-di-mua-chong-nuoc-chong-tron-truot-size-36-den-40-form-nho-dat-tang-1-size-i1322303357.html
1620,"Giày búp bê giày công sở nhựa dẻo đi mưa chống nước , chống trơn trượt size 36 đến 40 (form nhỏ đặt tăng 1 size)",50.000 ₫,Nguyễn T.Chứng nhận đã mua hàng,5.0,cho shop 5☆ giày mềm êm chân dễ đi lại mềm mại ôm chân rất thoải mái ,https://www.lazada.vn/products/giay-bup-be-giay-cong-so-nhua-deo-di-mua-chong-nuoc-chong-tron-truot-size-36-den-40-form-nho-dat-tang-1-size-i1322303357.html
1621,"Giày búp bê giày công sở nhựa dẻo đi mưa chống nước , chống trơn trượt size 36 đến 40 (form nhỏ đặt tăng 1 size)",50.000 ₫,Nguyễn T.Chứng nhận đã mua hàng,5.0,giày êm lắm cho shop 5☆ nha...sẽ ủng hộ shop nữa nha cảm ơn shop ,https://www.lazada.vn/products/giay-bup-be-giay-cong-so-nhua-deo-di-mua-chong-nuoc-chong-tron-truot-size-36-den-40-form-nho-dat-tang-1-size-i1322303357.html
1622,"Giày búp bê giày công sở nhựa dẻo đi mưa chống nước , chống trơn trượt size 36 đến 40 (form nhỏ đặt tăng 1 size)",50.000 ₫,Nguyễn T.Chứng nhận đã mua hàng,5.0,hàng êm chất liệu màu sắc đều tốt mang vừa nhẹ vừa dễ chịu thoải mái ,https://www.lazada.vn/products/giay-bup-be-giay-cong-so-nhua-deo-di-mua-chong-nuoc-chong-tron-truot-size-36-den-40-form-nho-dat-tang-1-size-i1322303357.html
1623,"Giày búp bê giày công sở nhựa dẻo đi mưa chống nước , chống trơn trượt size 36 đến 40 (form nhỏ đặt tăng 1 size)",50.000 ₫,Nguyễn T.Chứng nhận đã mua hàng,5.0,cho shop 5sao nha hàng quá êm luôn mang mềm mại êm chân lắm lại dễ đi ,https://www.lazada.vn/products/giay-bup-be-giay-cong-so-nhua-deo-di-mua-chong-nuoc-chong-tron-truot-size-36-den-40-form-nho-dat-tang-1-size-i1322303357.html
1624,"Giày búp bê giày công sở nhựa dẻo đi mưa chống nước , chống trơn trượt size 36 đến 40 (form nhỏ đặt tăng 1 size)",50.000 ₫,Nguyễn T.Chứng nhận đã mua hàng,5.0,cho shop 5sao...hàng quá êm từ chất liệu tới màu sắc ,https://www.lazada.vn/products/giay-bup-be-giay-cong-so-nhua-deo-di-mua-chong-nuoc-chong-tron-truot-size-36-den-40-form-nho-dat-tang-1-size-i1322303357.html
1625,"Giày búp bê giày công sở nhựa dẻo đi mưa chống nước , chống trơn trượt size 36 đến 40 (form nhỏ đặt tăng 1 size)",50.000 ₫,Nguyễn T.Chứng nhận đã mua hàng,5.0,Cho shop 5 sao nha.giày êm lắm.màu sắc hài hòa chất liệu mềm mại.mình mua 4 đôi rồi...sau đó mua dùm mấy em 8 đôi nữa ,https://www.lazada.vn/products/giay-bup-be-giay-cong-so-nhua-deo-di-mua-chong-nuoc-chong-tron-truot-size-36-den-40-form-nho-dat-tang-1-size-i1322303357.html
1626,"Giày búp bê giày công sở nhựa dẻo đi mưa chống nước , chống trơn trượt size 36 đến 40 (form nhỏ đặt tăng 1 size)",50.000 ₫,H***yChứng nhận đã mua hàng,5.0,Kích cỡ:đúgggggggg Kiểu dáng:chuẩnnnn Chất liệu:nhựa tốt,https://www.lazada.vn/products/giay-bup-be-giay-cong-so-nhua-deo-di-mua-chong-nuoc-chong-tron-truot-size-36-den-40-form-nho-dat-tang-1-size-i1322303357.html
1627,"Giày búp bê giày công sở nhựa dẻo đi mưa chống nước , chống trơn trượt size 36 đến 40 (form nhỏ đặt tăng 1 size)",50.000 ₫,Thoan Đ.Chứng nhận đã mua hàng,5.0,Chất liệu:nhựa mềm Kích cỡ:nhỏ Kiểu dáng:bình thường nói chung mua đc,https://www.lazada.vn/products/giay-bup-be-giay-cong-so-nhua-deo-di-mua-chong-nuoc-chong-tron-truot-size-36-den-40-form-nho-dat-tang-1-size-i1322303357.html
1628,"Giày búp bê giày công sở nhựa dẻo đi mưa chống nước , chống trơn trượt size 36 đến 40 (form nhỏ đặt tăng 1 size)",50.000 ₫,Trần T.Chứng nhận đã mua hàng,5.0,"giày đẹp nhìn ko biết là giày nhựa, đi mưa thoải mái ko sợ hỏng",https://www.lazada.vn/products/giay-bup-be-giay-cong-so-nhua-deo-di-mua-chong-nuoc-chong-tron-truot-size-36-den-40-form-nho-dat-tang-1-size-i1322303357.html
1629,"Giày búp bê giày công sở nhựa dẻo đi mưa chống nước , chống trơn trượt size 36 đến 40 (form nhỏ đặt tăng 1 size)",50.000 ₫,đặng D.Chứng nhận đã mua hàng,5.0,giầy đẹp mình rất thích mang rất êm chân mn nên mua giá rẻ tốt tặng shop 5 sao  ,https://www.lazada.vn/products/giay-bup-be-giay-cong-so-nhua-deo-di-mua-chong-nuoc-chong-tron-truot-size-36-den-40-form-nho-dat-tang-1-size-i1322303357.html
1630,"Giày búp bê giày công sở nhựa dẻo đi mưa chống nước , chống trơn trượt size 36 đến 40 (form nhỏ đặt tăng 1 size)",50.000 ₫,nga H.Chứng nhận đã mua hàng,5.0,"gíay  rất xinh  mình mua lần  2 rồi  môi lần 2 đôi  ,di nhe  ẻm  chân  lâm  tặng shop 5 sao  ",https://www.lazada.vn/products/giay-bup-be-giay-cong-so-nhua-deo-di-mua-chong-nuoc-chong-tron-truot-size-36-den-40-form-nho-dat-tang-1-size-i1322303357.html
1631,"Giày búp bê giày công sở nhựa dẻo đi mưa chống nước , chống trơn trượt size 36 đến 40 (form nhỏ đặt tăng 1 size)",50.000 ₫,H***.Chứng nhận đã mua hàng,5.0,"giày nhựa êm chân, tiếc là 1 chiếc bị lỗi có đường sọc.
shop sale giá tốt, cảm ơn shop!.......",https://www.lazada.vn/products/giay-bup-be-giay-cong-so-nhua-deo-di-mua-chong-nuoc-chong-tron-truot-size-36-den-40-form-nho-dat-tang-1-size-i1322303357.html
1632,"Giày búp bê giày công sở nhựa dẻo đi mưa chống nước , chống trơn trượt size 36 đến 40 (form nhỏ đặt tăng 1 size)",50.000 ₫,*******106Chứng nhận đã mua hàng,5.0,"giày đẹp. đi êm chân. đánh giá 5 sao nha.
giáo hàng nhanh
chất lượng Pu mềm đi k đau chân
màu sắc giao đúng
đóng gói kỹ  ",https://www.lazada.vn/products/giay-bup-be-giay-cong-so-nhua-deo-di-mua-chong-nuoc-chong-tron-truot-size-36-den-40-form-nho-dat-tang-1-size-i1322303357.html
1633,"Giày búp bê giày công sở nhựa dẻo đi mưa chống nước , chống trơn trượt size 36 đến 40 (form nhỏ đặt tăng 1 size)",50.000 ₫,Trang T.Chứng nhận đã mua hàng,5.0,"Nhìn đẹp, giống như giày da
 ",https://www.lazada.vn/products/giay-bup-be-giay-cong-so-nhua-deo-di-mua-chong-nuoc-chong-tron-truot-size-36-den-40-form-nho-dat-tang-1-size-i1322303357.html
1634,"Giày búp bê giày công sở nhựa dẻo đi mưa chống nước , chống trơn trượt size 36 đến 40 (form nhỏ đặt tăng 1 size)",50.000 ₫,0***6Chứng nhận đã mua hàng,5.0,"Chất liệu:da rất mềm
 Kích cỡ:vừa chân luôn 
 Màu sắc:đúng mẫu đúng màu
 Kiểu dáng:rất đẹp
 Sự thoải mái:đi rất thoải mái chân ko bó sát
Kích cỡ chân (cm)：mình đi dép 37 mua 38 rất vừa, mình rất hài lòng
 ",https://www.lazada.vn/products/giay-bup-be-giay-cong-so-nhua-deo-di-mua-chong-nuoc-chong-tron-truot-size-36-den-40-form-nho-dat-tang-1-size-i1322303357.html
1635,"Giày búp bê giày công sở nhựa dẻo đi mưa chống nước , chống trơn trượt size 36 đến 40 (form nhỏ đặt tăng 1 size)",50.000 ₫,Nguyen H.Chứng nhận đã mua hàng,5.0,"😌Thoải mái:
đẹp hài lóng ",https://www.lazada.vn/products/giay-bup-be-giay-cong-so-nhua-deo-di-mua-chong-nuoc-chong-tron-truot-size-36-den-40-form-nho-dat-tang-1-size-i1322303357.html
1636,"Giày búp bê giày công sở nhựa dẻo đi mưa chống nước , chống trơn trượt size 36 đến 40 (form nhỏ đặt tăng 1 size)",50.000 ₫,NgọcChứng nhận đã mua hàng,5.0,"Thoải mái khi mang cả ngày, Tuyệt vời cho việc đi làm văn phòng,  ",https://www.lazada.vn/products/giay-bup-be-giay-cong-so-nhua-deo-di-mua-chong-nuoc-chong-tron-truot-size-36-den-40-form-nho-dat-tang-1-size-i1322303357.html
1637,"Giày búp bê giày công sở nhựa dẻo đi mưa chống nước , chống trơn trượt size 36 đến 40 (form nhỏ đặt tăng 1 size)",50.000 ₫,Q***5Chứng nhận đã mua hàng,5.0,Shop giao sai mẫu nhưng mà bởi vì giá rẻ nên thôi quyết định không đổi trả gì nữa,https://www.lazada.vn/products/giay-bup-be-giay-cong-so-nhua-deo-di-mua-chong-nuoc-chong-tron-truot-size-36-den-40-form-nho-dat-tang-1-size-i1322303357.html
1638,"Giày búp bê giày công sở nhựa dẻo đi mưa chống nước , chống trơn trượt size 36 đến 40 (form nhỏ đặt tăng 1 size)",50.000 ₫,*******106Chứng nhận đã mua hàng,5.0,"giày đi rất êm chân.
đẹp
kiểu dáng thanh lịch
chông tròn truot ",https://www.lazada.vn/products/giay-bup-be-giay-cong-so-nhua-deo-di-mua-chong-nuoc-chong-tron-truot-size-36-den-40-form-nho-dat-tang-1-size-i1322303357.html
1639,"Giày búp bê giày công sở nhựa dẻo đi mưa chống nước , chống trơn trượt size 36 đến 40 (form nhỏ đặt tăng 1 size)",50.000 ₫,*******885Chứng nhận đã mua hàng,5.0,"giao đúng hẹn
mềm mại
êm chân 
có  đường sọc dọc trên mũi giày nếu k là hoàn hảo luôn ",https://www.lazada.vn/products/giay-bup-be-giay-cong-so-nhua-deo-di-mua-chong-nuoc-chong-tron-truot-size-36-den-40-form-nho-dat-tang-1-size-i1322303357.html
1640,"Giày búp bê giày công sở nhựa dẻo đi mưa chống nước , chống trơn trượt size 36 đến 40 (form nhỏ đặt tăng 1 size)",50.000 ₫,3***5Chứng nhận đã mua hàng,5.0,giao hàng nhanh giày mềm giá rẻ nên mua ,https://www.lazada.vn/products/giay-bup-be-giay-cong-so-nhua-deo-di-mua-chong-nuoc-chong-tron-truot-size-36-den-40-form-nho-dat-tang-1-size-i1322303357.html
1641,"Giày búp bê giày công sở nhựa dẻo đi mưa chống nước , chống trơn trượt size 36 đến 40 (form nhỏ đặt tăng 1 size)",50.000 ₫,Hmoob V.Chứng nhận đã mua hàng,5.0,Kích cỡ:40 đi đau chân quá. ,https://www.lazada.vn/products/giay-bup-be-giay-cong-so-nhua-deo-di-mua-chong-nuoc-chong-tron-truot-size-36-den-40-form-nho-dat-tang-1-size-i1322303357.html
1642,"Giày búp bê giày công sở nhựa dẻo đi mưa chống nước , chống trơn trượt size 36 đến 40 (form nhỏ đặt tăng 1 size)",50.000 ₫,Hằng N.Chứng nhận đã mua hàng,5.0,ok đẹp lắm cho shop 5 sao ,https://www.lazada.vn/products/giay-bup-be-giay-cong-so-nhua-deo-di-mua-chong-nuoc-chong-tron-truot-size-36-den-40-form-nho-dat-tang-1-size-i1322303357.html
1643,"Giày búp bê giày công sở nhựa dẻo đi mưa chống nước , chống trơn trượt size 36 đến 40 (form nhỏ đặt tăng 1 size)",50.000 ₫,linh B.Chứng nhận đã mua hàng,5.0,giày  mang dep nha ,https://www.lazada.vn/products/giay-bup-be-giay-cong-so-nhua-deo-di-mua-chong-nuoc-chong-tron-truot-size-36-den-40-form-nho-dat-tang-1-size-i1322303357.html
1644,"Giày búp bê giày công sở nhựa dẻo đi mưa chống nước , chống trơn trượt size 36 đến 40 (form nhỏ đặt tăng 1 size)",50.000 ₫,*******538Chứng nhận đã mua hàng,5.0,Qua ok lun nha ,https://www.lazada.vn/products/giay-bup-be-giay-cong-so-nhua-deo-di-mua-chong-nuoc-chong-tron-truot-size-36-den-40-form-nho-dat-tang-1-size-i1322303357.html
1645,"Giày búp bê giày công sở nhựa dẻo đi mưa chống nước , chống trơn trượt size 36 đến 40 (form nhỏ đặt tăng 1 size)",50.000 ₫,0***2Chứng nhận đã mua hàng,5.0,"giầy đẹp,man vừa, rất êm, mình rất thích  ",https://www.lazada.vn/products/giay-bup-be-giay-cong-so-nhua-deo-di-mua-chong-nuoc-chong-tron-truot-size-36-den-40-form-nho-dat-tang-1-size-i1322303357.html
1646,"Giày búp bê giày công sở nhựa dẻo đi mưa chống nước , chống trơn trượt size 36 đến 40 (form nhỏ đặt tăng 1 size)",50.000 ₫,*******566Chứng nhận đã mua hàng,5.0,"giày công sở giống da , mang ôm chân , vừa ý ,cho shops 5 sao.",https://www.lazada.vn/products/giay-bup-be-giay-cong-so-nhua-deo-di-mua-chong-nuoc-chong-tron-truot-size-36-den-40-form-nho-dat-tang-1-size-i1322303357.html
1647,"Giày búp bê giày công sở nhựa dẻo đi mưa chống nước , chống trơn trượt size 36 đến 40 (form nhỏ đặt tăng 1 size)",50.000 ₫,9***2Chứng nhận đã mua hàng,5.0,giày rất đẹp nhé...mình sẽ ủng hộ tiếp,https://www.lazada.vn/products/giay-bup-be-giay-cong-so-nhua-deo-di-mua-chong-nuoc-chong-tron-truot-size-36-den-40-form-nho-dat-tang-1-size-i1322303357.html
1648,"Giày búp bê giày công sở nhựa dẻo đi mưa chống nước , chống trơn trượt size 36 đến 40 (form nhỏ đặt tăng 1 size)",50.000 ₫,Nghiêm T.Chứng nhận đã mua hàng,5.0,đẹp nhé ,https://www.lazada.vn/products/giay-bup-be-giay-cong-so-nhua-deo-di-mua-chong-nuoc-chong-tron-truot-size-36-den-40-form-nho-dat-tang-1-size-i1322303357.html
